DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	COUNTRY_KEY	DAYS_ON_CHART	COUNTRY_CODE
2022-01-25	GHOST TOWN	Pop	Apple Music	570		SK
2022-03-03	GHOST TOWN	Pop	Apple Music	699		KW
2021-10-24	GHOST TOWN	Pop	Apple Music	662		RS
2021-11-26	GHOST TOWN	Pop	Apple Music	599		PL
2021-11-10	GHOST TOWN	Pop	Apple Music	583		EE
2021-11-10	GHOST TOWN	Pop	Apple Music	696		LR
2022-01-15	GHOST TOWN	Pop	Apple Music	610		CA
2022-01-26	GHOST TOWN	Pop	Apple Music	517		AI
2022-02-16	GHOST TOWN	Pop	Apple Music	628		YE
2022-01-06	GHOST TOWN	Pop	Apple Music	532		MT
2021-12-01	GHOST TOWN	Pop	Apple Music	599		PL
2021-12-01	GHOST TOWN	Pop	Apple Music	633		VC
2022-02-23	GHOST TOWN	Pop	Apple Music	625		FI
2022-03-04	GHOST TOWN	Pop	Apple Music	585		FR
2021-11-02	GHOST TOWN	Pop	Apple Music	637		TZ
2021-12-06	GHOST TOWN	Pop	Apple Music	610		CA
2021-12-17	GHOST TOWN	Pop	Apple Music	635		UY
2022-01-18	GHOST TOWN	Pop	Apple Music	528		NO
2022-01-29	GHOST TOWN	Pop	Apple Music	535		LB
2021-11-02	GHOST TOWN	Pop	Apple Music	677		NA
2022-01-19	GHOST TOWN	Pop	Apple Music	516		AE
2021-12-18	GHOST TOWN	Pop	Apple Music	528		NO
2022-02-24	GHOST TOWN	Pop	Apple Music	549		NZ
2022-02-08	GHOST TOWN	Pop	Apple Music	570		SK
2022-01-11	GHOST TOWN	Pop	Apple Music	594		BG
2021-11-08	GHOST TOWN	Pop	Apple Music	579		PT
2022-01-18	GHOST TOWN	Pop	Apple Music	522		BE
2022-02-04	GHOST TOWN	Pop	Apple Music	660		SB
2022-01-08	GHOST TOWN	Pop	Apple Music	580		RO
2021-11-17	GHOST TOWN	Pop	Apple Music	570		SK
2021-11-17	GHOST TOWN	Pop	Apple Music	595		GD
2022-02-04	GHOST TOWN	Pop	Apple Music	608		DE
2022-02-17	GHOST TOWN	Pop	Apple Music	587		IE
2021-11-01	GHOST TOWN	Pop	Apple Music	561		SA
2021-12-07	GHOST TOWN	Pop	Apple Music	587		IE
2021-12-07	GHOST TOWN	Pop	Apple Music	615		GB
2022-01-20	GHOST TOWN	Pop	Apple Music	594		BG
2022-01-19	GHOST TOWN	Pop	Apple Music	645		TD
2022-02-18	GHOST TOWN	Pop	Apple Music	679		MW
2022-01-21	GHOST TOWN	Pop	Apple Music	531		CZ
2022-02-25	GHOST TOWN	Pop	Apple Music	570		SK
2021-12-08	GHOST TOWN	Pop	Apple Music	537		HU
2022-01-22	GHOST TOWN	Pop	Apple Music	534		MY
2022-02-03	GHOST TOWN	Pop	Apple Music	538		ZA
2022-02-08	GHOST TOWN	Pop	Apple Music	578		KH
2022-02-13	GHOST TOWN	Pop	Apple Music	578		KH
2021-11-20	GHOST TOWN	Pop	Apple Music	561		SA
2021-12-26	GHOST TOWN	Pop	Apple Music	549		NZ
2021-11-20	GHOST TOWN	Pop	Apple Music	662		RS
2022-02-21	GHOST TOWN	Pop	Apple Music	615		GB
2021-11-05	GHOST TOWN	Pop	Apple Music	537		HU
2021-12-16	GHOST TOWN	Pop	Apple Music	551		LT
2021-12-01	GHOST TOWN	Pop	Apple Music	588		CH
2021-12-22	GHOST TOWN	Pop	Apple Music	736		CM
2021-11-20	GHOST TOWN	Pop	Spotify	534		MY
2021-11-21	GHOST TOWN	Pop	Spotify	615		GB
2021-11-30	GHOST TOWN	Pop	Spotify	610		CA
2021-11-28	GHOST TOWN	Pop	Spotify	547		AU
2022-01-25	GHOST TOWN	Pop	Apple	596		NL
2022-01-02	GHOST TOWN	Pop	Apple Music	571		LU
2022-01-23	GHOST TOWN	Pop	Apple Music	513		KY
2022-01-15	GHOST TOWN	Pop	Apple Music	659		SC
2022-02-20	GHOST TOWN	Pop	Apple Music	586		NG
2022-02-18	GHOST TOWN	Pop	Apple Music	573		GH
2022-01-11	GHOST TOWN	Pop	Apple Music	535		LB
2022-01-13	GHOST TOWN	Pop	Apple Music	662		RS
2022-01-16	GHOST TOWN	Pop	Apple Music	588		CH
2021-10-20	GHOST TOWN	Pop	Apple Music	543		SE
2021-12-12	GHOST TOWN	Pop	Apple Music	529		BM
2021-12-12	GHOST TOWN	Pop	Apple Music	531		CZ
2021-12-02	GHOST TOWN	Pop	Apple Music	574		CV
2021-12-28	GHOST TOWN	Pop	Apple Music	655		SL
2021-12-28	GHOST TOWN	Pop	Apple Music	711		HR
2022-02-21	GHOST TOWN	Pop	Apple Music	703		JM
2022-02-27	GHOST TOWN	Pop	Apple Music	530		DK
2022-01-26	GHOST TOWN	Pop	Apple Music	744		BT
2021-11-10	GHOST TOWN	Pop	Apple Music	677		NA
2021-12-19	GHOST TOWN	Pop	Apple Music	527		UG
2022-02-19	GHOST TOWN	Pop	Apple Music	538		ZA
2021-11-18	GHOST TOWN	Pop	Apple Music	512		DM
2021-11-18	GHOST TOWN	Pop	Apple Music	677		NA
2021-12-09	GHOST TOWN	Pop	Apple Music	585		FR
2021-11-21	GHOST TOWN	Pop	Apple Music	685		MM
2022-01-17	GHOST TOWN	Pop	Apple Music	625		FI
2021-11-02	GHOST TOWN	Pop	Apple Music	659		SC
2021-11-14	GHOST TOWN	Pop	Apple Music	566		LV
2022-02-06	GHOST TOWN	Pop	Apple Music	585		FR
2022-02-13	GHOST TOWN	Pop	Apple Music	549		NZ
2021-12-06	GHOST TOWN	Pop	Apple Music	560		NE
2021-12-06	GHOST TOWN	Pop	Apple Music	589		IT
2021-12-02	GHOST TOWN	Pop	Apple Music	561		SA
2022-01-17	GHOST TOWN	Pop	Apple Music	580		RO
2021-10-24	GHOST TOWN	Pop	Apple Music	537		HU
2021-10-24	GHOST TOWN	Pop	Apple Music	549		NZ
2022-01-04	GHOST TOWN	Pop	Apple Music	579		PT
2022-01-08	GHOST TOWN	Pop	Apple Music	655		SL
2022-01-17	GHOST TOWN	Pop	Apple Music	557		MU
2022-01-11	GHOST TOWN	Pop	Apple Music	555		BH
2022-01-31	GHOST TOWN	Pop	Apple Music	552		LK
2022-01-31	GHOST TOWN	Pop	Apple Music	640		TN
2022-02-01	GHOST TOWN	Pop	Apple Music	705		IS
2022-03-01	GHOST TOWN	Pop	Apple Music	531		CZ
2021-11-08	GHOST TOWN	Pop	Apple Music	558		US
2022-01-17	GHOST TOWN	Pop	Apple Music	571		LU
2022-01-30	GHOST TOWN	Pop	Apple Music	570		SK
2022-02-09	GHOST TOWN	Pop	Apple Music	530		DK
2022-02-18	GHOST TOWN	Pop	Apple Music	703		JM
2021-11-15	GHOST TOWN	Pop	Apple Music	523		SI
2021-11-15	GHOST TOWN	Pop	Apple Music	570		SK
2021-11-15	GHOST TOWN	Pop	Apple Music	594		BG
2022-01-22	GHOST TOWN	Pop	Apple Music	541		BW
2022-01-23	GHOST TOWN	Pop	Apple Music	645		TD
2022-01-13	GHOST TOWN	Pop	Apple Music	538		ZA
2022-01-08	GHOST TOWN	Pop	Apple Music	522		BE
2021-12-08	GHOST TOWN	Pop	Apple Music	703		JM
2021-11-17	GHOST TOWN	Pop	Apple Music	548		FJ
2021-11-17	GHOST TOWN	Pop	Apple Music	561		SA
2021-11-17	GHOST TOWN	Pop	Apple Music	622		PG
2021-11-01	GHOST TOWN	Pop	Apple Music	523		SI
2021-11-01	GHOST TOWN	Pop	Apple Music	529		BM
2021-11-01	GHOST TOWN	Pop	Apple Music	532		MT
2022-02-17	GHOST TOWN	Pop	Apple Music	537		HU
2021-11-23	GHOST TOWN	Pop	Apple Music	608		DE
2022-01-28	GHOST TOWN	Pop	Apple Music	534		MY
2022-02-18	GHOST TOWN	Pop	Apple Music	527		UG
2022-02-22	GHOST TOWN	Pop	Apple Music	538		ZA
2022-01-20	GHOST TOWN	Pop	Apple Music	624		CY
2021-12-26	GHOST TOWN	Pop	Apple Music	615		GB
2021-12-26	GHOST TOWN	Pop	Apple Music	662		RS
2022-02-06	GHOST TOWN	Pop	Apple Music	705		IS
2021-10-25	GHOST TOWN	Pop	Apple Music	558		US
2021-10-25	GHOST TOWN	Pop	Apple Music	590		KN
2021-10-19	GHOST TOWN	Pop	Apple Music	571		LU
2021-10-19	GHOST TOWN	Pop	Apple Music	588		CH
2022-01-15	GHOST TOWN	Pop	Apple Music	516		AE
2022-02-16	GHOST TOWN	Pop	Apple Music	544		AT
2022-02-16	GHOST TOWN	Pop	Apple Music	524		TT
2021-11-01	GHOST TOWN	Pop	Apple Music	736		CM
2021-10-30	GHOST TOWN	Pop	Apple Music	699		KW
2021-11-28	GHOST TOWN	Pop	Apple Music	571		LU
2022-01-24	GHOST TOWN	Pop	Apple Music	586		NG
2022-02-17	GHOST TOWN	Pop	Apple Music	549		NZ
2021-11-24	GHOST TOWN	Pop	Apple Music	532		MT
2021-11-24	GHOST TOWN	Pop	Apple Music	699		KW
2021-11-13	GHOST TOWN	Pop	Apple Music	525		KE
2022-02-22	GHOST TOWN	Pop	Apple Music	610		CA
2021-11-16	GHOST TOWN	Pop	Apple Music	522		BE
2022-01-09	GHOST TOWN	Pop	Apple Music	573		GH
2022-02-26	GHOST TOWN	Pop	Apple Music	524		TT
2021-12-22	GHOST TOWN	Pop	Apple Music	699		KW
2021-12-10	GHOST TOWN	Pop	Apple Music	525		KE
2021-12-10	GHOST TOWN	Pop	Apple Music	713		GY
2021-12-13	GHOST TOWN	Pop	Apple Music	546		KR
2021-11-09	GHOST TOWN	Pop	Apple Music	579		PT
2021-11-05	GHOST TOWN	Pop	Apple Music	516		AE
2021-11-05	GHOST TOWN	Pop	Apple Music	573		GH
2021-11-05	GHOST TOWN	Pop	Apple Music	586		NG
2021-11-05	GHOST TOWN	Pop	Apple Music	617		JO
2022-01-05	GHOST TOWN	Pop	Apple Music	738		CI
2021-12-22	GHOST TOWN	Pop	Apple Music	534		MY
2021-10-23	GHOST TOWN	Pop	Apple Music	573		GH
2021-12-23	GHOST TOWN	Pop	Apple Music	566		LV
2022-01-23	GHOST TOWN	Pop	Apple Music	551		LT
2022-01-25	GHOST TOWN	Pop	Apple Music	653		SN
2021-10-28	GHOST TOWN	Pop	Apple Music	529		BM
2021-10-21	GHOST TOWN	Pop	Apple Music	536		EG
2021-10-21	GHOST TOWN	Pop	Apple Music	682		MR
2021-12-05	GHOST TOWN	Pop	Apple Music	687		MK
2021-11-25	GHOST TOWN	Pop	Apple Music	523		SI
2021-12-03	GHOST TOWN	Pop	Apple Music	586		NG
2022-01-04	GHOST TOWN	Pop	Apple Music	677		NA
2022-01-12	GHOST TOWN	Pop	Apple Music	645		TD
2022-01-04	GHOST TOWN	Pop	Apple Music	512		DM
2021-12-19	GHOST TOWN	Pop	Apple Music	610		CA
2022-01-06	GHOST TOWN	Pop	Apple Music	541		BW
2022-02-02	GHOST TOWN	Pop	Apple Music	556		OM
2021-12-18	GHOST TOWN	Pop	Apple Music	624		CY
2021-11-07	GHOST TOWN	Pop	Apple Music	551		LT
2022-01-16	GHOST TOWN	Pop	Apple Music	595		GD
2022-01-23	GHOST TOWN	Pop	Apple Music	677		NA
2021-11-23	GHOST TOWN	Pop	Apple Music	653		SN
2022-01-28	GHOST TOWN	Pop	Apple Music	552		LK
2021-11-23	GHOST TOWN	Pop	Apple Music	596		NL
2022-01-29	GHOST TOWN	Pop	Apple Music	583		EE
2022-02-10	GHOST TOWN	Pop	Apple Music	516		AE
2022-02-10	GHOST TOWN	Pop	Apple Music	572		AG
2022-01-20	GHOST TOWN	Pop	Apple Music	553		SZ
2021-10-30	GHOST TOWN	Pop	Apple Music	572		AG
2022-01-22	GHOST TOWN	Pop	Apple Music	562		BY
2022-01-15	GHOST TOWN	Pop	Apple Music	522		BE
2021-12-26	GHOST TOWN	Pop	Apple Music	596		NL
2021-10-25	GHOST TOWN	Pop	Apple Music	555		BH
2021-10-30	GHOST TOWN	Pop	Apple Music	549		NZ
2021-12-31	GHOST TOWN	Pop	Apple Music	538		ZA
2021-11-13	GHOST TOWN	Pop	Apple Music	541		BW
2021-12-10	GHOST TOWN	Pop	Apple Music	578		KH
2021-12-11	GHOST TOWN	Pop	Apple Music	536		EG
2021-11-05	GHOST TOWN	Pop	Apple Music	745		BS
2021-12-16	GHOST TOWN	Pop	Apple Music	518		BZ
2021-12-16	GHOST TOWN	Pop	Apple Music	558		US
2021-12-29	GHOST TOWN	Pop	Apple Music	572		AG
2021-10-21	GHOST TOWN	Pop	Apple Music	535		LB
2021-11-25	GHOST TOWN	Pop	Apple Music	659		SC
2021-12-03	GHOST TOWN	Pop	Apple Music	699		KW
2021-12-15	GHOST TOWN	Pop	Apple Music	590		KN
2022-01-27	GHOST TOWN	Pop	Apple Music	653		SN
2021-11-30	GHOST TOWN	Pop	Apple Music	566		LV
2021-11-03	GHOST TOWN	Pop	Apple Music	532		MT
2021-11-03	GHOST TOWN	Pop	Apple Music	703		JM
2021-11-03	GHOST TOWN	Pop	Apple Music	711		HR
2022-01-23	GHOST TOWN	Pop	Apple Music	516		AE
2021-11-20	GHOST TOWN	Pop	Apple Music	525		KE
2021-10-23	GHOST TOWN	Pop	Apple Music	513		KY
2021-10-23	GHOST TOWN	Pop	Apple Music	516		AE
2021-12-04	GHOST TOWN	Pop	Apple Music	525		KE
2021-12-04	GHOST TOWN	Pop	Apple Music	711		HR
2021-12-12	GHOST TOWN	Pop	Apple Music	738		CI
2021-11-12	GHOST TOWN	Pop	Apple Music	557		MU
2021-11-29	GHOST TOWN	Pop	Apple Music	522		BE
2021-11-29	GHOST TOWN	Pop	Apple Music	687		MK
2021-11-29	GHOST TOWN	Pop	Apple Music	583		EE
2021-11-27	GHOST TOWN	Pop	Apple Music	546		KR
2021-11-29	GHOST TOWN	Pop	Apple Music	705		IS
2021-11-04	GHOST TOWN	Pop	Apple Music	566		LV
2021-11-04	GHOST TOWN	Pop	Apple Music	651		SR
2021-11-11	GHOST TOWN	Pop	Apple Music	532		MT
2021-11-11	GHOST TOWN	Pop	Apple Music	551		LT
2021-11-11	GHOST TOWN	Pop	Apple Music	557		MU
2021-11-11	GHOST TOWN	Pop	Apple Music	570		SK
2021-11-27	GHOST TOWN	Pop	Apple Music	555		BH
2021-11-27	GHOST TOWN	Pop	Apple Music	556		OM
2021-11-27	GHOST TOWN	Pop	Apple Music	584		GM
2021-11-27	GHOST TOWN	Pop	Apple Music	615		GB
2021-11-06	GHOST TOWN	Pop	Apple Music	523		SI
2021-11-06	GHOST TOWN	Pop	Apple Music	594		BG
2021-11-06	GHOST TOWN	Pop	Apple Music	624		CY
2021-11-06	GHOST TOWN	Pop	Apple Music	628		YE
2022-01-03	GHOST TOWN	Pop	Apple Music	705		IS
2022-01-09	GHOST TOWN	Pop	Apple Music	513		KY
2021-10-26	GHOST TOWN	Pop	Apple Music	525		KE
2021-10-26	GHOST TOWN	Pop	Apple Music	628		YE
2021-10-26	GHOST TOWN	Pop	Apple Music	528		NO
2021-10-26	GHOST TOWN	Pop	Apple Music	580		RO
2021-10-27	GHOST TOWN	Pop	Apple Music	587		IE
2021-11-09	GHOST TOWN	Pop	Apple Music	534		MY
2021-11-09	GHOST TOWN	Pop	Apple Music	624		CY
2021-11-09	GHOST TOWN	Pop	Apple Music	662		RS
2021-12-24	GHOST TOWN	Pop	Apple Music	559		ES
2021-11-22	GHOST TOWN	Pop	Apple Music	594		BG
2021-11-22	GHOST TOWN	Pop	Apple Music	617		JO
2021-11-19	GHOST TOWN	Pop	Apple Music	566		LV
2021-10-26	GHOST TOWN	Pop	Apple Music	586		NG
2021-11-27	GHOST TOWN	Pop	Apple Music	525		KE
2022-01-04	GHOST TOWN	Pop	TDC	530		DK
2022-02-18	GHOST TOWN	Pop	TDC	530		DK
2021-11-13	GHOST TOWN	Pop	TDC	530		DK
2021-10-28	GHOST TOWN	Pop	Apple Music	608		DE
2022-01-11	GHOST TOWN	Pop	OCC	615	56	GB
2021-10-28	GHOST TOWN	Pop	Spotify	522		BE
2021-11-22	GHOST TOWN	Pop	Spotify	585		FR
2021-12-30	GHOST TOWN	Pop	Spotify	565		SG
2021-12-29	GHOST TOWN	Pop	Spotify	610		CA
2021-11-16	GHOST TOWN	Pop	Spotify	596		NL
2021-12-26	GHOST TOWN	Pop	Spotify	549		NZ
2021-11-23	GHOST TOWN	Pop	Spotify	589		IT
2021-11-12	GHOST TOWN	Pop	Spotify	544		AT
2021-11-16	GHOST TOWN	Pop	Spotify	763		WW
2022-01-15	GHOST TOWN	Pop	Spotify	528		NO
2021-11-18	GHOST TOWN	Pop	Spotify	587		IE
2022-02-08	GHOST TOWN	Pop	Spotify	585		FR
2022-02-07	GHOST TOWN	Pop	Spotify	585		FR
2021-11-26	GHOST TOWN	Pop	Spotify	546		KR
2021-11-14	GHOST TOWN	Pop	Spotify	609		VN
2021-12-19	GHOST TOWN	Pop	Spotify	705		IS
2022-01-26	GHOST TOWN	Pop	Spotify	530		DK
2021-10-25	GHOST TOWN	Pop	Spotify	763		WW
2021-12-07	GHOST TOWN	Pop	Spotify	587		IE
2021-11-15	GHOST TOWN	Pop	Spotify	559		ES
2021-11-23	GHOST TOWN	Pop	Spotify	596		NL
2022-02-14	GHOST TOWN	Pop	Spotify	596		NL
2021-12-09	GHOST TOWN	Pop	Spotify	610		CA
2022-02-15	GHOST TOWN	Pop	Spotify	528		NO
2021-11-04	GHOST TOWN	Pop	Spotify	615		GB
2021-11-24	GHOST TOWN	Pop	Spotify	546		KR
2021-11-22	GHOST TOWN	Pop	Spotify	610		CA
2021-10-26	GHOST TOWN	Pop	Spotify	544		AT
2021-11-26	GHOST TOWN	Pop	Spotify	547		AU
2022-02-17	GHOST TOWN	Pop	Spotify	543		SE
2021-11-11	GHOST TOWN	Pop	Spotify	601		JP
2021-11-04	GHOST TOWN	Pop	Spotify	565		SG
2021-11-28	GHOST TOWN	Pop	Spotify	567		TW
2021-11-14	GHOST TOWN	Pop	Spotify	608		DE
2021-11-25	GHOST TOWN	Pop	Spotify	538		ZA
2021-11-20	GHOST TOWN	Pop	Spotify	549		NZ
2022-01-19	GHOST TOWN	Pop	Apple	522		BE
2021-12-21	GHOST TOWN	Pop	Apple	528		NO
2022-02-27	GHOST TOWN	Pop	Spotify	543		SE
2021-11-14	GHOST TOWN	Pop	Spotify	544		AT
2021-11-10	GHOST TOWN	Pop	Spotify	609		VN
2021-11-08	GHOST TOWN	Pop	Spotify	603		PE
2022-02-18	GHOST TOWN	Pop	Spotify	530		DK
2022-01-04	GHOST TOWN	Pop	Spotify	571		LU
2021-12-14	GHOST TOWN	Pop	Apple	522		BE
2022-01-27	GHOST TOWN	Pop	Apple	530		DK
2022-01-03	GHOST TOWN	Pop	Apple	596		NL
2022-01-06	GHOST TOWN	Pop	Spotify	522		BE
2021-12-17	GHOST TOWN	Pop	Spotify	565		SG
2021-12-16	GHOST TOWN	Pop	Apple	528		NO
2022-01-16	GHOST TOWN	Pop	Apple Music	537		HU
2022-02-12	GHOST TOWN	Pop	Apple Music	517		AI
2022-01-22	GHOST TOWN	Pop	Apple Music	596		NL
2022-02-10	GHOST TOWN	Pop	Apple Music	588		CH
2021-10-31	GHOST TOWN	Pop	Apple Music	628		YE
2022-01-10	GHOST TOWN	Pop	Apple Music	535		LB
2021-12-12	GHOST TOWN	Pop	Apple Music	745		BS
2021-11-10	GHOST TOWN	Pop	Apple Music	567		TW
2021-12-19	GHOST TOWN	Pop	Apple Music	541		BW
2022-02-24	GHOST TOWN	Pop	Apple Music	680		MV
2021-11-21	GHOST TOWN	Pop	Apple Music	579		PT
2022-02-02	GHOST TOWN	Pop	Apple Music	588		CH
2021-12-09	GHOST TOWN	Pop	Apple Music	558		US
2022-01-13	GHOST TOWN	Pop	Apple Music	537		HU
2021-11-07	GHOST TOWN	Pop	Spotify	522		BE
2021-10-20	GHOST TOWN	Pop	Spotify	610		CA
2021-11-21	GHOST TOWN	Pop	Spotify	594		BG
2021-11-15	GHOST TOWN	Pop	Spotify	531		CZ
2021-12-02	GHOST TOWN	Pop	Spotify	543		SE
2021-12-11	GHOST TOWN	Pop	Spotify	530		DK
2021-11-24	GHOST TOWN	Pop	Spotify	559		ES
2021-11-22	GHOST TOWN	Pop	Spotify	619		HK
2022-02-02	GHOST TOWN	Pop	Spotify	530		DK
2021-11-11	GHOST TOWN	Pop	Spotify	608		DE
2022-01-10	GHOST TOWN	Pop	Spotify	549		NZ
2021-12-05	GHOST TOWN	Pop	Spotify	609		VN
2021-12-07	GHOST TOWN	Pop	Spotify	625		FI
2021-10-31	GHOST TOWN	Pop	Spotify	558		US
2021-12-14	GHOST TOWN	Pop	Apple	530		DK
2022-02-14	GHOST TOWN	Pop	Apple	530		DK
2021-11-19	GHOST TOWN	Pop	Mediabase	558		US
2022-01-28	GHOST TOWN	Pop	Mediabase	558		US
2022-02-03	GHOST TOWN	Pop	Mediabase	558		US
2021-11-02	GHOST TOWN	Pop	Spotify	610		CA
2021-11-11	GHOST TOWN	Pop	Spotify	607		TH
2021-11-13	GHOST TOWN	Pop	Spotify	516		AE
2021-10-25	GHOST TOWN	Pop	Spotify	530		DK
2021-10-24	GHOST TOWN	Pop	Spotify	588		CH
2021-11-09	GHOST TOWN	Pop	Spotify	606		TR
2021-12-12	GHOST TOWN	Pop	Spotify	528		NO
2022-02-12	GHOST TOWN	Pop	Spotify	585		FR
2021-12-25	GHOST TOWN	Pop	Apple Music	687		MK
2022-02-24	GHOST TOWN	Pop	Apple Music	588		CH
2022-01-13	GHOST TOWN	Pop	Apple Music	549		NZ
2022-01-22	GHOST TOWN	Pop	Apple Music	615		GB
2022-01-22	GHOST TOWN	Pop	Apple Music	625		FI
2021-12-27	GHOST TOWN	Pop	Apple Music	662		RS
2021-12-27	GHOST TOWN	Pop	Apple Music	588		CH
2021-12-27	GHOST TOWN	Pop	Apple Music	546		KR
2022-02-21	GHOST TOWN	Pop	Apple Music	582		BB
2022-02-02	GHOST TOWN	Pop	Apple Music	571		LU
2021-12-25	GHOST TOWN	Pop	Apple Music	518		BZ
2022-02-26	GHOST TOWN	Pop	Apple Music	610		CA
2021-12-18	GHOST TOWN	Pop	Apple Music	615		GB
2022-01-07	GHOST TOWN	Pop	Apple Music	546		KR
2022-01-18	GHOST TOWN	Pop	Apple Music	549		NZ
2022-01-13	GHOST TOWN	Pop	Apple Music	559		ES
2022-01-07	GHOST TOWN	Pop	Apple Music	523		SI
2022-01-07	GHOST TOWN	Pop	Apple Music	590		KN
2021-11-26	GHOST TOWN	Pop	Apple Music	543		SE
2021-12-12	GHOST TOWN	Pop	Apple Music	527		UG
2021-12-15	GHOST TOWN	Pop	Apple Music	529		BM
2021-12-02	GHOST TOWN	Pop	Apple Music	522		BE
2022-01-25	GHOST TOWN	Pop	Apple Music	531		CZ
2021-11-26	GHOST TOWN	Pop	Apple Music	580		RO
2021-11-26	GHOST TOWN	Pop	Apple Music	745		BS
2022-01-15	GHOST TOWN	Pop	Apple Music	696		LR
2022-02-02	GHOST TOWN	Pop	Apple Music	662		RS
2022-01-08	GHOST TOWN	Pop	Apple Music	588		CH
2021-10-17	GHOST TOWN	Pop	Apple Music	544		AT
2022-02-16	GHOST TOWN	Pop	Apple Music	595		GD
2022-01-06	GHOST TOWN	Pop	Apple Music	625		FI
2022-01-06	GHOST TOWN	Pop	Apple Music	699		KW
2021-12-01	GHOST TOWN	Pop	Apple Music	532		MT
2021-12-01	GHOST TOWN	Pop	Apple Music	556		OM
2022-02-27	GHOST TOWN	Pop	Apple Music	592		ZW
2022-03-04	GHOST TOWN	Pop	Apple Music	588		CH
2022-01-19	GHOST TOWN	Pop	Apple Music	573		GH
2022-02-14	GHOST TOWN	Pop	Apple Music	620		LA
2022-03-01	GHOST TOWN	Pop	Apple Music	573		GH
2021-11-02	GHOST TOWN	Pop	Apple Music	587		IE
2022-02-02	GHOST TOWN	Pop	Apple Music	628		YE
2021-10-17	GHOST TOWN	Pop	Apple Music	528		NO
2021-12-29	GHOST TOWN	Pop	Apple Music	579		PT
2021-12-28	GHOST TOWN	Pop	Apple Music	586		NG
2022-02-12	GHOST TOWN	Pop	Apple Music	513		KY
2022-02-02	GHOST TOWN	Pop	Apple Music	660		SB
2022-01-01	GHOST TOWN	Pop	Apple Music	615		GB
2022-01-31	GHOST TOWN	Pop	Apple Music	645		TD
2022-02-14	GHOST TOWN	Pop	Apple Music	570		SK
2022-02-14	GHOST TOWN	Pop	Apple Music	659		SC
2022-01-11	GHOST TOWN	Pop	Apple Music	736		CM
2022-02-26	GHOST TOWN	Pop	Apple Music	549		NZ
2022-02-19	GHOST TOWN	Pop	Apple Music	582		BB
2021-10-27	GHOST TOWN	Pop	Apple Music	588		CH
2021-11-08	GHOST TOWN	Pop	Apple Music	525		KE
2021-11-15	GHOST TOWN	Pop	Apple Music	528		NO
2021-11-16	GHOST TOWN	Pop	Apple Music	523		SI
2022-01-12	GHOST TOWN	Pop	Apple Music	530		DK
2022-01-15	GHOST TOWN	Pop	Apple Music	582		BB
2022-01-15	GHOST TOWN	Pop	Apple Music	549		NZ
2022-01-08	GHOST TOWN	Pop	Apple Music	572		AG
2021-11-01	GHOST TOWN	Pop	Apple Music	590		KN
2021-11-01	GHOST TOWN	Pop	Apple Music	687		MK
2022-01-12	GHOST TOWN	Pop	Apple Music	655		SL
2022-01-12	GHOST TOWN	Pop	Apple Music	549		NZ
2022-01-12	GHOST TOWN	Pop	Apple Music	744		BT
2022-01-29	GHOST TOWN	Pop	Apple Music	565		SG
2022-02-13	GHOST TOWN	Pop	Apple Music	645		TD
2022-01-23	GHOST TOWN	Pop	Apple Music	582		BB
2022-02-13	GHOST TOWN	Pop	Apple Music	530		DK
2022-02-04	GHOST TOWN	Pop	Apple Music	538		ZA
2021-10-30	GHOST TOWN	Pop	Apple Music	558		US
2022-01-14	GHOST TOWN	Pop	Apple Music	608		DE
2022-01-28	GHOST TOWN	Pop	Apple Music	558		US
2022-01-25	GHOST TOWN	Pop	Apple Music	608		DE
2021-12-28	GHOST TOWN	Pop	Apple Music	585		FR
2021-11-05	GHOST TOWN	Pop	Apple Music	711		HR
2021-12-16	GHOST TOWN	Pop	Apple Music	699		KW
2021-12-14	GHOST TOWN	Pop	Apple Music	588		CH
2021-12-21	GHOST TOWN	Pop	Apple Music	532		MT
2021-12-23	GHOST TOWN	Pop	Apple Music	659		SC
2021-12-03	GHOST TOWN	Pop	Apple Music	555		BH
2021-11-30	GHOST TOWN	Pop	Apple Music	547		AU
2022-03-02	GHOST TOWN	Pop	Spotify	530		DK
2021-12-01	GHOST TOWN	Pop	Spotify	534		MY
2022-01-02	GHOST TOWN	Pop	Apple	522		BE
2022-01-26	GHOST TOWN	Pop	Apple	530		DK
2021-11-12	GHOST TOWN	Pop	Spotify	587		IE
2021-11-21	GHOST TOWN	Pop	Spotify	561		SA
2021-11-08	GHOST TOWN	Pop	Spotify	571		LU
2021-10-28	GHOST TOWN	Pop	Spotify	588		CH
2022-01-02	GHOST TOWN	Pop	Apple Music	528		NO
2022-01-04	GHOST TOWN	Pop	Apple Music	525		KE
2022-01-14	GHOST TOWN	Pop	Apple Music	588		CH
2021-12-27	GHOST TOWN	Pop	Apple Music	543		SE
2021-10-29	GHOST TOWN	Pop	Apple Music	585		FR
2021-10-31	GHOST TOWN	Pop	Apple Music	537		HU
2021-10-31	GHOST TOWN	Pop	Apple Music	561		SA
2021-10-31	GHOST TOWN	Pop	Apple Music	651		SR
2022-01-22	GHOST TOWN	Pop	Apple Music	589		IT
2022-02-17	GHOST TOWN	Singer/Songwriter	Apple Music	686		ML
2022-01-20	GHOST TOWN	Pop	Apple Music	551		LT
